ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros
42;46.422;1782;1731;337;1524;406;11.3;97;0.679;0.70;4.84;2.14;1.20;0.44;0.62;0.46;0.29;9.35;1.17;jja;163.60;2.87;djf;312;0.012;0.318;0.407;0.000;0.000;0.000;1.95;1.87;0.56;0.02;0.70;0.82;0.45;0.30;0.47;0.092;0.05;0.368;0.422;0.210;0.158;0.020;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
43;86.967;1510;1476;392;1888;350;8.7;26;1.208;0.59;4.83;2.27;1.18;0.47;0.67;0.45;0.29;9.15;1.16;jja;162.15;2.88;djf;312;0.081;0.175;0.420;0.000;0.004;0.045;3.06;2.93;0.65;0.06;0.79;0.85;0.63;0.43;0.51;0.123;0.08;0.377;0.411;0.212;0.137;0.042;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
44;108.788;2280;2339;357;2273;396;14.0;91;0.839;0.67;3.90;1.90;0.75;0.49;0.63;0.29;0.48;9.95;1.22;jja;171.60;2.94;djf;321;0.024;0.301;0.177;0.000;0.000;0.006;1.91;1.89;0.55;-0.04;0.75;0.97;0.48;0.66;0.41;0.050;0.08;0.715;0.179;0.106;0.141;0.010;sc;0.000;0.132;0.000;0.000;0.000;0.000;0.731;0.056;0.008;0.017;0.000;0.056;0.000;-11.9;0.066
45;2157.353;2321;2367;431;3015;368;89.1;41;0.589;0.66;3.44;1.95;0.75;0.57;0.74;0.30;0.48;11.00;1.15;son;170.80;2.98;djf;332;0.050;0.461;0.165;0.027;0.006;0.009;1.44;1.42;0.46;-0.04;0.61;0.82;0.61;0.82;0.43;0.062;0.10;0.661;0.214;0.125;0.111;0.010;mt;0.019;0.355;0.066;0.022;0.000;0.000;0.336;0.021;0.012;0.156;0.002;0.007;0.004;-12.0;0.068
46;2460.813;2284;2337;455;3131;369;107.0;41;0.523;0.66;3.49;1.96;0.75;0.56;0.74;0.30;0.48;10.70;1.16;son;168.15;2.93;djf;332;0.053;0.435;0.189;0.024;0.005;0.010;1.54;1.51;0.48;-0.03;0.63;0.83;0.60;0.79;0.43;0.062;0.10;0.646;0.224;0.130;0.110;0.011;mt;0.016;0.428;0.058;0.019;0.000;0.000;0.301;0.018;0.011;0.136;0.002;0.006;0.004;-12.0;0.061
47;57.091;2806;2855;332;1642;304;8.6;344;0.992;0.28;3.34;1.82;0.44;0.54;0.58;0.33;0.59;10.30;1.16;jja;175.90;2.99;djf;332;0.000;0.547;0.002;0.350;0.000;0.000;0.38;0.38;0.15;-0.08;0.18;0.37;0.51;0.40;0.38;0.030;0.05;0.771;0.152;0.077;0.129;0.014;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
48;130.486;2254;2296;338;1788;381;17.0;25;0.759;0.71;4.71;1.88;0.77;0.40;0.51;0.28;0.50;9.25;1.24;jja;161.70;2.85;djf;321;0.002;0.446;0.076;0.012;0.002;0.004;1.61;1.59;0.48;-0.06;0.65;0.91;0.56;0.59;0.44;0.030;0.09;0.562;0.282;0.156;0.112;0.013;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
49;98.219;2362;2407;370;1758;379;14.1;13;0.791;0.44;4.13;1.90;0.71;0.46;0.57;0.29;0.52;9.75;1.22;jja;166.90;2.89;djf;321;0.030;0.491;0.008;0.054;0.000;0.006;1.26;1.26;0.41;-0.07;0.57;0.82;0.57;0.54;0.43;0.030;0.08;0.569;0.271;0.160;0.124;0.013;mt;0.005;0.964;0.000;0.000;0.000;0.000;0.028;0.000;0.000;0.003;0.000;0.000;0.000;-13.3;0.012
50;385.249;2232;2300;418;2282;378;36.3;43;0.610;0.62;4.25;1.94;0.73;0.46;0.60;0.29;0.50;9.25;1.23;jja;165.25;2.89;djf;321;0.034;0.396;0.143;0.016;0.000;0.015;1.69;1.66;0.51;-0.04;0.68;0.90;0.57;0.55;0.43;0.036;0.08;0.603;0.252;0.144;0.114;0.014;mt;0.004;0.884;0.000;0.000;0.000;0.000;0.102;0.008;0.000;0.001;0.000;0.000;0.000;-12.8;0.017
51;727.403;2125;2200;463;2522;385;45.4;44;0.671;0.73;4.47;1.99;0.75;0.45;0.60;0.30;0.48;9.25;1.23;jja;161.55;2.86;djf;321;0.039;0.356;0.189;0.011;0.000;0.021;1.89;1.85;0.53;-0.03;0.70;0.90;0.57;0.55;0.44;0.036;0.08;0.557;0.283;0.160;0.124;0.013;mt;0.002;0.825;0.000;0.000;0.000;0.000;0.167;0.004;0.000;0.001;0.000;0.000;0.000;-12.6;0.019
52;77.250;1541;1542;401;1809;380;10.4;150;0.958;0.65;4.79;2.28;1.13;0.48;0.70;0.44;0.29;8.70;1.16;jja;161.20;2.89;djf;312;0.036;0.207;0.531;0.000;0.000;0.019;2.43;2.27;0.65;0.10;0.79;0.79;0.53;0.36;0.47;0.047;0.06;0.376;0.423;0.201;0.153;0.019;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
53;3839.846;2180;2252;521;3275;375;123.8;38;0.565;0.67;3.81;1.99;0.78;0.52;0.70;0.31;0.47;9.00;1.19;jja;160.35;2.86;djf;321;0.053;0.398;0.218;0.023;0.004;0.015;1.69;1.64;0.50;-0.01;0.65;0.83;0.59;0.67;0.43;0.059;0.09;0.603;0.254;0.143;0.117;0.012;mt;0.011;0.515;0.037;0.012;0.000;0.000;0.307;0.015;0.007;0.088;0.001;0.004;0.002;-12.1;0.049
54;172.790;2545;2612;468;2397;417;21.2;9;0.700;0.64;3.66;1.79;0.71;0.49;0.57;0.36;0.51;9.45;1.12;jja;166.65;2.89;djf;332;0.026;0.522;0.066;0.158;0.002;0.004;0.90;0.89;0.30;-0.06;0.37;0.59;0.47;0.47;0.41;0.031;0.07;0.688;0.204;0.108;0.135;0.013;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
55;11.435;3122;3129;174;969;236;3.8;186;0.998;0.11;3.35;1.55;0.52;0.46;0.43;0.34;0.61;10.30;1.15;jja;175.45;2.96;djf;335;0.000;0.264;0.000;0.736;0.000;0.000;0.01;0.01;-0.02;-0.06;-0.03;0.03;0.45;0.30;0.40;0.030;0.04;0.730;0.180;0.090;0.210;0.014;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
56;97.941;2889;2935;320;1833;317;15.7;61;0.710;0.44;3.28;1.66;0.25;0.51;0.52;0.37;0.59;10.50;1.15;son;174.65;3.04;djf;332;0.005;0.577;0.001;0.335;0.000;0.000;0.29;0.29;0.12;-0.07;0.12;0.30;0.61;0.42;0.39;0.030;0.06;0.771;0.150;0.079;0.109;0.015;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
57;72.623;2776;2825;317;1602;356;11.5;13;0.837;0.65;3.65;1.72;0.78;0.47;0.58;0.47;0.43;11.25;1.15;jja;168.05;2.98;djf;332;0.002;0.551;0.006;0.268;0.000;0.000;0.47;0.47;0.19;-0.07;0.22;0.43;0.49;0.40;0.40;0.030;0.06;0.723;0.180;0.097;0.134;0.015;mt;0.000;0.995;0.000;0.000;0.000;0.000;0.005;0.000;0.000;0.000;0.000;0.000;0.000;-13.8;0.010
58;516.640;2621;2700;457;2547;379;33.8;32;0.760;0.60;3.72;1.75;0.61;0.47;0.58;0.43;0.49;9.35;1.10;jja;161.75;2.90;djf;332;0.016;0.536;0.074;0.163;0.000;0.005;0.82;0.81;0.28;-0.05;0.34;0.54;0.56;0.47;0.40;0.042;0.07;0.712;0.186;0.102;0.114;0.014;mt;0.000;0.999;0.000;0.001;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;-14.0;0.010
59;12.854;2358;2367;337;1480;427;6.3;7;0.646;0.54;4.14;1.88;0.81;0.45;0.58;0.38;0.43;8.55;1.12;jja;163.65;2.90;djf;333;0.000;0.625;0.097;0.000;0.000;0.000;1.07;1.05;0.43;-0.04;0.55;0.78;0.38;0.50;0.40;0.030;0.07;0.695;0.200;0.105;0.124;0.013;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
60;785.026;2484;2579;527;2819;393;44.9;348;0.704;0.61;3.91;1.81;0.67;0.46;0.59;0.42;0.47;9.15;1.12;jja;158.20;2.86;djf;332;0.029;0.508;0.125;0.121;0.000;0.008;1.04;1.01;0.34;-0.04;0.42;0.60;0.55;0.52;0.41;0.044;0.08;0.673;0.211;0.117;0.111;0.014;mt;0.000;0.999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.0;0.010
61;9.002;2425;2433;232;1081;430;4.8;38;0.711;0.65;4.58;1.80;0.86;0.39;0.52;0.44;0.38;8.95;1.13;jja;158.70;2.90;djf;333;0.001;0.658;0.014;0.000;0.000;0.000;0.69;0.69;0.35;-0.08;0.46;0.74;0.73;0.55;0.42;0.030;0.08;0.620;0.248;0.133;0.137;0.012;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
62;891.203;2411;2512;569;3024;393;52.3;346;0.644;0.63;3.98;1.84;0.70;0.46;0.59;0.42;0.46;9.15;1.12;jja;156.75;2.86;djf;332;0.034;0.483;0.156;0.107;0.001;0.010;1.19;1.15;0.37;-0.02;0.45;0.62;0.55;0.53;0.42;0.053;0.08;0.639;0.232;0.129;0.114;0.013;mt;0.000;0.999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.0;0.010
63;5104.682;2212;2287;551;3334;379;133.0;40;0.606;0.66;3.85;1.97;0.77;0.51;0.68;0.34;0.46;8.95;1.17;jja;158.80;2.86;djf;332;0.051;0.409;0.212;0.041;0.003;0.015;1.62;1.57;0.48;-0.01;0.62;0.78;0.59;0.64;0.43;0.061;0.09;0.608;0.251;0.141;0.117;0.012;mt;0.008;0.629;0.028;0.009;0.000;0.000;0.237;0.012;0.005;0.066;0.001;0.003;0.002;-12.2;0.040
64;5284.983;2180;2265;576;3366;377;146.5;43;0.560;0.66;3.88;1.98;0.78;0.51;0.68;0.34;0.46;8.60;1.16;jja;158.45;2.87;djf;312;0.055;0.399;0.223;0.040;0.003;0.016;1.67;1.62;0.49;-0.01;0.62;0.78;0.59;0.64;0.43;0.062;0.09;0.599;0.257;0.144;0.118;0.012;mt;0.008;0.622;0.027;0.009;0.000;0.000;0.248;0.011;0.005;0.064;0.001;0.003;0.002;-12.2;0.040
65;204.351;2155;2200;469;2459;396;20.5;32;0.788;0.73;4.69;1.92;0.82;0.41;0.58;0.46;0.40;8.95;1.14;jja;155.65;2.85;djf;321;0.040;0.420;0.224;0.022;0.000;0.009;1.86;1.79;0.51;-0.01;0.66;0.83;0.57;0.51;0.43;0.033;0.08;0.612;0.254;0.134;0.106;0.015;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
66;5765.264;2138;2230;601;3415;374;161.7;54;0.530;0.67;3.95;2.00;0.79;0.51;0.68;0.36;0.44;8.60;1.15;jja;157.20;2.86;djf;312;0.059;0.387;0.235;0.037;0.003;0.020;1.74;1.68;0.50;0.00;0.63;0.78;0.60;0.63;0.43;0.067;0.09;0.589;0.264;0.146;0.119;0.013;mt;0.007;0.633;0.025;0.008;0.000;0.000;0.248;0.010;0.005;0.058;0.001;0.003;0.002;-12.2;0.038
67;21.621;1963;1937;387;1743;416;8.0;288;0.659;0.51;3.87;2.10;0.96;0.54;0.72;0.41;0.37;10.20;1.08;jja;160.65;2.88;djf;312;0.041;0.296;0.351;0.000;0.000;0.012;2.54;2.46;0.62;0.01;0.78;0.92;0.39;0.53;0.43;0.032;0.08;0.624;0.238;0.138;0.099;0.015;sc;0.000;0.289;0.337;0.000;0.000;0.000;0.374;0.000;0.000;0.000;0.000;0.000;0.000;-12.2;0.029
68;58.280;1855;1848;297;1665;330;10.4;60;0.830;0.58;4.09;2.16;0.99;0.53;0.81;0.44;0.32;9.75;1.10;jja;156.15;2.87;djf;321;0.085;0.146;0.330;0.000;0.000;0.007;2.79;2.72;0.68;0.01;0.87;0.99;0.64;0.50;0.44;0.047;0.08;0.557;0.276;0.167;0.120;0.015;mt;0.000;0.738;0.000;0.000;0.000;0.000;0.185;0.078;0.000;0.000;0.000;0.000;0.000;-12.5;0.033
69;109.413;2024;2019;417;2314;417;13.5;226;0.874;0.78;4.07;2.02;0.85;0.50;0.64;0.41;0.42;9.75;1.07;jja;159.10;2.85;djf;321;0.066;0.251;0.270;0.009;0.000;0.012;2.66;2.62;0.61;-0.02;0.81;1.00;0.56;0.51;0.42;0.056;0.08;0.652;0.226;0.123;0.109;0.014;mt;0.000;0.563;0.119;0.000;0.000;0.000;0.318;0.000;0.000;0.000;0.000;0.000;0.000;-12.3;0.026
70;111.892;1948;1973;454;2197;415;21.1;52;0.565;0.68;4.38;2.07;0.92;0.47;0.72;0.46;0.34;9.30;1.11;jja;153.55;2.84;djf;321;0.069;0.340;0.219;0.003;0.000;0.010;2.24;2.19;0.56;-0.01;0.72;0.88;0.48;0.46;0.45;0.049;0.07;0.535;0.291;0.174;0.135;0.015;mt;0.000;0.506;0.000;0.000;0.000;0.000;0.467;0.028;0.000;0.000;0.000;0.000;0.000;-12.1;0.038
71;342.398;1912;1907;425;2428;391;21.8;46;0.957;0.70;4.18;2.10;0.91;0.50;0.71;0.43;0.36;9.60;1.10;jja;155.50;2.85;djf;321;0.078;0.236;0.304;0.004;0.000;0.013;2.62;2.55;0.62;0.01;0.80;0.94;0.55;0.51;0.44;0.073;0.08;0.575;0.270;0.156;0.121;0.014;mt;0.000;0.596;0.059;0.000;0.000;0.000;0.320;0.024;0.000;0.000;0.000;0.000;0.000;-12.3;0.030
72;61.761;1923;1948;388;1818;338;13.8;252;0.643;0.90;4.32;2.08;0.85;0.48;0.65;0.42;0.37;9.55;1.09;jja;156.80;2.83;djf;321;0.097;0.134;0.347;0.000;0.000;0.024;2.95;2.88;0.67;0.01;0.90;1.03;0.64;0.55;0.42;0.063;0.08;0.621;0.247;0.132;0.105;0.014;mt;0.000;0.756;0.000;0.000;0.000;0.000;0.244;0.000;0.000;0.000;0.000;0.000;0.000;-12.4;0.022
73;127.442;2365;2437;505;2358;435;16.8;52;0.760;0.61;4.46;1.83;0.80;0.41;0.57;0.47;0.43;9.35;1.11;jja;152.90;2.84;djf;332;0.019;0.512;0.125;0.098;0.000;0.004;1.31;1.28;0.37;-0.05;0.44;0.65;0.45;0.49;0.41;0.031;0.07;0.687;0.204;0.109;0.118;0.014;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
74;854.104;1899;1901;547;2871;378;40.1;34;0.823;0.68;4.39;2.09;0.88;0.48;0.68;0.45;0.36;9.20;1.10;jja;153.45;2.81;djf;312;0.079;0.258;0.322;0.024;0.000;0.024;2.47;2.38;0.59;0.03;0.74;0.85;0.60;0.56;0.44;0.091;0.09;0.565;0.277;0.158;0.119;0.013;mt;0.000;0.728;0.024;0.000;0.000;0.000;0.238;0.010;0.000;0.000;0.000;0.000;0.000;-12.4;0.024
75;74.252;1876;1971;474;2286;331;17.7;347;0.550;0.74;4.49;2.07;0.94;0.46;0.62;0.42;0.34;9.60;1.13;jja;159.35;2.80;djf;321;0.083;0.172;0.364;0.000;0.000;0.023;2.95;2.84;0.67;0.06;0.85;0.92;0.71;0.55;0.45;0.048;0.09;0.517;0.317;0.166;0.114;0.015;mt;0.000;0.835;0.000;0.000;0.000;0.000;0.145;0.000;0.000;0.000;0.000;0.021;0.000;-12.6;0.019
76;73.179;1750;1822;475;2161;317;14.2;321;0.681;0.62;4.52;2.14;1.00;0.47;0.65;0.42;0.32;9.60;1.14;jja;160.15;2.81;djf;321;0.124;0.146;0.370;0.000;0.000;0.018;3.28;3.20;0.71;0.05;0.90;0.98;0.74;0.57;0.45;0.053;0.09;0.513;0.319;0.169;0.115;0.014;mt;0.000;0.941;0.000;0.000;0.000;0.000;0.054;0.000;0.000;0.000;0.000;0.005;0.000;-13.0;0.013
77;7223.704;2046;2130;633;3464;370;195.1;56;0.491;0.67;4.07;2.03;0.83;0.50;0.68;0.37;0.42;8.75;1.14;jja;154.05;2.86;djf;312;0.069;0.352;0.260;0.033;0.002;0.026;1.92;1.85;0.52;0.02;0.66;0.79;0.65;0.62;0.44;0.074;0.09;0.572;0.276;0.152;0.120;0.013;mt;0.006;0.639;0.022;0.007;0.000;0.000;0.262;0.009;0.004;0.047;0.001;0.002;0.001;-12.3;0.036
78;135.627;2242;2302;434;2220;440;17.0;299;0.773;0.61;3.98;1.84;0.86;0.46;0.49;0.40;0.45;9.70;1.10;jja;165.35;2.82;djf;332;0.038;0.629;0.146;0.030;0.010;0.000;1.29;1.26;0.41;-0.03;0.51;0.71;0.55;0.47;0.41;0.031;0.07;0.702;0.193;0.105;0.113;0.015;pa;0.000;0.179;0.819;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;-13.9;0.010
79;23.990;2506;2490;343;1665;386;5.3;62;1.034;0.53;3.68;1.71;0.92;0.46;0.47;0.38;0.48;10.60;1.08;jja;168.20;2.92;djf;332;0.004;0.659;0.010;0.086;0.000;0.000;0.68;0.68;0.29;-0.05;0.37;0.59;0.47;0.47;0.41;0.030;0.07;0.702;0.192;0.107;0.121;0.015;pa;0.000;0.160;0.811;0.000;0.000;0.000;0.029;0.000;0.000;0.000;0.000;0.000;0.000;-13.3;0.011
80;225.954;2279;2335;496;2541;448;18.7;45;0.906;0.52;3.82;1.83;0.89;0.48;0.51;0.39;0.47;10.10;1.10;jja;166.05;2.89;djf;332;0.025;0.502;0.123;0.097;0.009;0.001;1.31;1.29;0.39;-0.05;0.48;0.68;0.54;0.47;0.40;0.031;0.07;0.707;0.191;0.102;0.115;0.014;pa;0.000;0.304;0.683;0.000;0.000;0.000;0.013;0.000;0.000;0.000;0.000;0.000;0.000;-13.6;0.011
81;129.410;2050;2059;433;2437;361;15.8;46;0.813;0.64;4.22;1.96;0.83;0.46;0.57;0.41;0.43;9.40;1.09;jja;159.95;2.79;djf;321;0.092;0.228;0.214;0.032;0.000;0.007;2.40;2.36;0.58;-0.03;0.79;0.98;0.62;0.46;0.44;0.033;0.07;0.528;0.314;0.158;0.126;0.016;mt;0.000;0.591;0.039;0.000;0.000;0.000;0.371;0.000;0.000;0.000;0.000;0.000;0.000;-12.2;0.029
82;611.822;2130;2182;518;2823;433;25.1;41;1.114;0.61;3.99;1.90;0.86;0.48;0.54;0.40;0.44;9.75;1.10;jja;162.45;2.80;djf;332;0.049;0.432;0.199;0.052;0.007;0.005;1.79;1.76;0.47;-0.02;0.60;0.79;0.56;0.49;0.42;0.032;0.07;0.649;0.230;0.122;0.117;0.014;pa;0.000;0.326;0.570;0.000;0.000;0.000;0.103;0.000;0.000;0.000;0.000;0.000;0.000;-12.8;0.015
83;15.924;2064;2074;277;1305;336;4.7;106;0.956;0.73;4.34;1.96;0.90;0.45;0.55;0.42;0.35;9.55;1.12;jja;160.35;2.79;djf;321;0.105;0.214;0.076;0.000;0.000;0.000;2.47;2.47;0.62;-0.04;0.89;1.11;0.48;0.39;0.46;0.030;0.06;0.460;0.367;0.174;0.120;0.020;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
84;696.932;2057;2118;559;2879;420;31.7;34;0.939;0.64;4.03;1.94;0.87;0.48;0.55;0.40;0.43;9.65;1.10;jja;162.15;2.80;djf;321;0.065;0.387;0.218;0.045;0.006;0.011;1.98;1.93;0.50;-0.01;0.64;0.81;0.57;0.51;0.42;0.037;0.08;0.626;0.244;0.130;0.117;0.014;pa;0.000;0.395;0.501;0.000;0.000;0.000;0.103;0.000;0.000;0.000;0.000;0.001;0.000;-12.8;0.015
85;140.617;1960;1941;399;2002;354;12.1;301;1.105;0.72;4.31;2.00;0.90;0.46;0.56;0.41;0.39;8.95;1.13;jja;162.05;2.78;djf;321;0.080;0.252;0.278;0.021;0.013;0.008;2.26;2.20;0.58;-0.01;0.76;0.92;0.63;0.57;0.43;0.040;0.09;0.593;0.262;0.145;0.117;0.013;mt;0.000;0.586;0.266;0.000;0.000;0.000;0.148;0.000;0.000;0.000;0.000;0.000;0.000;-12.6;0.017
86;197.649;1868;1864;442;2632;358;20.6;296;0.771;0.77;4.30;2.04;0.91;0.47;0.59;0.41;0.38;8.95;1.13;jja;162.35;2.78;djf;312;0.097;0.209;0.331;0.015;0.009;0.010;2.56;2.49;0.62;0.01;0.80;0.93;0.61;0.61;0.44;0.045;0.09;0.582;0.268;0.150;0.116;0.013;mt;0.000;0.563;0.214;0.000;0.000;0.000;0.223;0.000;0.000;0.000;0.000;0.000;0.000;-12.4;0.021
87;1095.132;1919;1961;576;2921;386;42.8;11;0.872;0.70;4.18;2.01;0.92;0.48;0.58;0.41;0.39;9.15;1.12;jja;161.00;2.78;djf;312;0.094;0.291;0.271;0.032;0.005;0.015;2.33;2.27;0.57;0.01;0.72;0.86;0.63;0.56;0.43;0.050;0.09;0.593;0.263;0.144;0.118;0.013;mt;0.000;0.534;0.357;0.000;0.000;0.000;0.106;0.000;0.000;0.000;0.000;0.002;0.000;-12.8;0.015
88;8500.134;2010;2086;636;3478;370;203.1;55;0.512;0.67;4.10;2.03;0.85;0.50;0.67;0.38;0.41;8.90;1.14;jja;152.25;2.84;djf;312;0.077;0.337;0.265;0.032;0.003;0.026;2.00;1.93;0.53;0.02;0.68;0.80;0.66;0.62;0.44;0.071;0.09;0.573;0.276;0.151;0.119;0.013;mt;0.005;0.623;0.065;0.006;0.000;0.000;0.246;0.008;0.003;0.040;0.001;0.002;0.001;-12.3;0.033
89;14.913;1510;1477;262;1314;402;5.2;59;0.833;0.98;5.04;2.24;1.44;0.44;0.64;0.42;0.24;8.90;1.16;jja;156.10;2.78;djf;312;0.000;0.208;0.483;0.000;0.000;0.000;2.56;2.42;0.61;0.06;0.71;0.77;0.29;0.36;0.48;0.107;0.06;0.370;0.440;0.190;0.142;0.021;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
90;12.814;1363;1300;295;1158;306;3.9;152;1.040;1.00;5.04;2.26;1.45;0.45;0.63;0.42;0.24;8.90;1.16;jja;156.15;2.78;djf;312;0.110;0.067;0.659;0.000;0.000;0.000;3.06;2.80;0.68;0.15;0.79;0.72;0.48;0.31;0.47;0.051;0.05;0.370;0.440;0.190;0.155;0.021;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
91;272.137;1238;1230;261;1779;335;24.6;180;0.755;0.94;5.14;2.33;1.42;0.45;0.66;0.42;0.24;8.55;1.17;jja;156.25;2.76;djf;312;0.046;0.033;0.784;0.000;0.001;0.003;3.91;3.67;0.74;0.15;0.83;0.76;0.59;0.45;0.48;0.081;0.07;0.365;0.421;0.214;0.136;0.018;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.914;0.086;0.000;0.000;0.000;0.000;0.000;-11.8;0.071
92;9.736;1108;1072;200;909;262;3.8;85;0.935;1.16;4.90;2.38;1.23;0.49;0.73;0.42;0.25;8.75;1.17;jja;159.55;2.77;djf;312;0.287;0.000;0.494;0.000;0.000;0.090;3.86;3.70;0.78;0.10;0.97;0.96;0.56;0.66;0.48;0.115;0.11;0.447;0.353;0.200;0.130;0.012;vb;0.000;0.442;0.000;0.000;0.000;0.000;0.094;0.000;0.000;0.000;0.000;0.464;0.000;-12.5;0.052
93;82.052;1387;1394;381;1744;301;15.5;338;0.658;1.17;4.73;2.21;1.09;0.47;0.66;0.42;0.30;9.35;1.17;jja;162.60;2.80;djf;312;0.145;0.018;0.469;0.000;0.000;0.000;3.38;3.27;0.73;0.06;0.89;0.95;0.72;0.65;0.45;0.078;0.10;0.515;0.312;0.173;0.123;0.011;mt;0.000;0.857;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.026;0.116;0.000;-13.3;0.021
94;133.855;1550;1555;397;1790;318;19.4;30;0.671;0.83;4.67;2.16;1.05;0.46;0.63;0.42;0.32;9.50;1.14;jja;162.85;2.77;djf;321;0.095;0.047;0.425;0.000;0.000;0.003;3.09;2.99;0.70;0.04;0.87;0.95;0.71;0.64;0.45;0.054;0.10;0.531;0.301;0.168;0.114;0.012;mt;0.000;0.993;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.000;-14.0;0.011
95;321.223;1325;1293;433;1924;286;25.6;14;0.789;0.97;4.78;2.24;1.13;0.47;0.67;0.42;0.29;8.85;1.17;jja;160.65;2.78;djf;312;0.197;0.025;0.452;0.000;0.000;0.023;3.34;3.22;0.73;0.06;0.91;0.95;0.75;0.66;0.45;0.064;0.11;0.495;0.326;0.179;0.124;0.011;mt;0.000;0.760;0.000;0.000;0.000;0.000;0.131;0.000;0.000;0.000;0.045;0.064;0.000;-12.6;0.025
96;9304.113;1940;2007;660;3503;363;222.5;56;0.489;0.70;4.17;2.06;0.88;0.49;0.67;0.38;0.40;8.40;1.13;jja;150.20;2.82;djf;312;0.084;0.310;0.292;0.029;0.003;0.026;2.14;2.06;0.55;0.02;0.70;0.81;0.68;0.62;0.44;0.071;0.09;0.560;0.285;0.155;0.120;0.013;mt;0.005;0.604;0.059;0.005;0.000;0.000;0.269;0.012;0.003;0.036;0.002;0.005;0.001;-12.3;0.035
97;21.213;1083;1067;300;1162;244;6.0;353;0.868;0.76;5.08;2.36;1.40;0.46;0.70;0.41;0.21;8.05;1.16;jja;155.70;2.75;djf;231;0.268;0.006;0.474;0.000;0.000;0.069;3.80;3.67;0.78;0.08;0.94;0.97;0.81;0.64;0.46;0.053;0.10;0.451;0.356;0.193;0.137;0.011;sc;0.000;0.318;0.000;0.000;0.000;0.000;0.524;0.000;0.000;0.000;0.028;0.129;0.000;-12.1;0.049
98;93.866;1059;1000;303;1684;261;12.6;304;0.867;0.78;5.10;2.32;1.37;0.45;0.68;0.40;0.22;8.00;1.17;jja;156.00;2.73;djf;312;0.225;0.032;0.519;0.000;0.007;0.049;3.78;3.62;0.76;0.11;0.90;0.89;0.79;0.55;0.47;0.066;0.09;0.417;0.388;0.195;0.139;0.014;sc;0.000;0.257;0.000;0.000;0.000;0.000;0.593;0.019;0.000;0.000;0.007;0.123;0.000;-12.0;0.054
